Row,Part Number,Description,Status,Confidence,Issue,Field,Detail,Suggested Value
989,MAG:2044-230-1,2044-230-1 Stock Feeder 4-Roll - Steff,NEEDS_REVIEW,0.64,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
990,XTP242,"42"" XTP XTENDER PRO Fence - XTP242",NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
990,XTP242,"42"" XTP XTENDER PRO Fence - XTP242",NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
990,XTP242,"42"" XTP XTENDER PRO Fence - XTP242",NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
990,XTP242,"42"" XTP XTENDER PRO Fence - XTP242",NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
990,XTP242,"42"" XTP XTENDER PRO Fence - XTP242",NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
991,AAS-P,AAS-P Align-A-Saw Plate Only,NEEDS_REVIEW,0.26,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
991,AAS-P,AAS-P Align-A-Saw Plate Only,NEEDS_REVIEW,0.26,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
991,AAS-P,AAS-P Align-A-Saw Plate Only,NEEDS_REVIEW,0.26,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
991,AAS-P,AAS-P Align-A-Saw Plate Only,NEEDS_REVIEW,0.26,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
991,AAS-P,AAS-P Align-A-Saw Plate Only,NEEDS_REVIEW,0.26,Validation error,Classpath,'Classpath' is required for a publishable record,
991,AAS-P,AAS-P Align-A-Saw Plate Only,NEEDS_REVIEW,0.26,Product confidence below publication threshold,,0.26 < 0.62,
992,SSCMS,SSCMS Stealthstop Miter Sled,NEEDS_REVIEW,0.26,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
992,SSCMS,SSCMS Stealthstop Miter Sled,NEEDS_REVIEW,0.26,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
992,SSCMS,SSCMS Stealthstop Miter Sled,NEEDS_REVIEW,0.26,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
992,SSCMS,SSCMS Stealthstop Miter Sled,NEEDS_REVIEW,0.26,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
992,SSCMS,SSCMS Stealthstop Miter Sled,NEEDS_REVIEW,0.26,Validation error,Classpath,'Classpath' is required for a publishable record,
992,SSCMS,SSCMS Stealthstop Miter Sled,NEEDS_REVIEW,0.26,Product confidence below publication threshold,,0.26 < 0.62,
994,KC-426C,"KC-426C 12"" Portable Planer",NEEDS_REVIEW,0.63,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
999,T27417,T27417 Grizzly OscillatingEdge - Belt and Spindle Sander,NEEDS_REVIEW,0.78,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
